GENDER,AGE_GRP,INCOME,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,MVMN,WEEKEND_INCLUDED,SEASON,TOTAL_COST,TRAVEL_COMPANIONS_NUM,TRAVEL_DAY,TOTAL_AMT,TOTAL_LODGE,TOTAL_MVMN,lat_start,lon_start,lat_dest,lon_dest
여,20,4,부산,광주,렌탈,1,가을,128500.0,0.0,4.0,112700.0,0.0,15800.0,35.1798200522868,129.075087492149,37.4293941934866,127.255138719721
여,20,4,부산,대구,대중교통 등,0,가을,143600.0,1.0,2.0,89600.0,0.0,54000.0,35.1798200522868,129.075087492149,35.8713802646197,128.601805491072
여,20,4,부산,대전,대중교통 등,1,가을,132300.0,1.0,3.0,88400.0,0.0,43900.0,35.1798200522868,129.075087492149,36.3505388992836,127.38483484675
여,20,4,부산,서울,대중교통 등,0,가을,650600.0,1.0,3.0,567500.0,0.0,83100.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
여,20,4,부산,서울,대중교통 등,0,여름,400100.0,2.0,3.0,377100.0,0.0,23000.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
여,20,4,부산,서울,대중교통 등,1,가을,180561.739130435,0.771739130434783,3.67391304347826,97340.2173913044,0.0,83221.5217391304,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
여,20,4,부산,서울,렌탈,1,가을,359450.0,2.0,6.0,186550.0,28000.0,144900.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
여,20,4,부산,서울,자가용,1,가을,663344.4,2.8,3.6,164920.0,224544.4,273880.0,35.1798200522868,129.075087492149,37.566826004661,126.978652258309
여,20,4,부산,울산,대중교통 등,1,가을,88150.0,0.0,3.0,60400.0,0.0,27750.0,35.1798200522868,129.075087492149,35.5395955247058,129.311603446508
여,20,4,부산,울산,자가용,1,가을,25800.0,1.0,2.0,24000.0,0.0,1800.0,35.1798200522868,129.075087492149,35.5395955247058,129.311603446508
여,20,4,부산,전남,자가용,1,가을,380415.648854962,1.68702290076336,3.0,306578.625954198,3880.38167938931,69956.641221374,35.1798200522868,129.075087492149,34.8160821478848,126.462788333376
여,20,4,부산,전북,렌탈,1,가을,335463.0,2.0,2.0,65500.0,115003.0,154960.0,35.1798200522868,129.075087492149,35.8201963639272,127.108976712011
여,20,4,부산,제주,대중교통 등,0,가을,348328.742857143,0.0,4.0,125772.857142857,96422.1714285714,126133.714285714,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
여,20,4,부산,제주,대중교통 등,1,가을,600939.091836735,0.204081632653061,5.64795918367347,363957.5,71279.5510204082,165702.040816327,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
여,20,4,부산,제주,대중교통 등,1,여름,333140.0,1.0,4.0,170140.0,153000.0,10000.0,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
여,20,4,부산,제주,렌탈,1,가을,1549082.76335878,3.08396946564885,4.30534351145038,482343.511450382,175893.450381679,890845.801526718,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
여,20,4,부산,제주,자가용,0,가을,919400.0,3.0,4.0,649400.0,270000.0,0.0,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
여,20,4,부산,제주,자가용,1,가을,664332.578616352,0.849056603773585,4.88050314465409,315195.597484277,63684.9056603774,285452.075471698,35.1798200522868,129.075087492149,33.4889179032603,126.498229141199
여,20,4,부산,충북,자가용,1,가을,637800.0,3.0,4.0,397800.0,200000.0,40000.0,35.1798200522868,129.075087492149,36.6353581959954,127.491457326501
여,20,4,서울,강원,대중교통 등,0,가을,45900.0,0.0,2.5,18350.0,0.0,27550.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,대중교통 등,0,여름,219094.375,0.4375,3.0,102700.0,73075.625,43318.75,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,대중교통 등,1,가을,273176.217573222,0.924686192468619,2.90794979079498,112891.213389121,59976.8451882845,100308.158995816,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,대중교통 등,1,여름,411600.689655172,1.0,3.96551724137931,270482.75862069,0.0,141117.931034483,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,렌탈,0,가을,136390.0,0.0,3.0,89250.0,42840.0,4300.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,렌탈,1,가을,317670.0,0.0,3.0,167700.0,40000.0,109970.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,렌탈,1,여름,436630.0,1.0,3.0,180400.0,119400.0,136830.0,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,자가용,0,가을,213542.366197183,0.380281690140845,2.88732394366197,122857.746478873,39422.5352112676,51262.0845070423,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,자가용,1,가을,497060.575539568,3.80575539568345,2.89208633093525,350428.201438849,61244.6043165468,85387.7697841727,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,강원,자가용,1,여름,791547.706185567,3.46649484536082,3.72680412371134,497987.912371134,238963.917525773,54595.8762886598,37.566826004661,126.978652258309,37.8853257858209,127.729829010354
여,20,4,서울,경기,대중교통 등,0,가을,73729.5454545455,1.90909090909091,2.13636363636364,64268.1818181818,6818.18181818182,2643.18181818182,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경기,대중교통 등,0,여름,184351.0,0.0,3.0,69000.0,111351.0,4000.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경기,대중교통 등,1,가을,110194.090909091,0.654545454545455,2.29090909090909,82370.4545454545,14954.5454545455,12869.0909090909,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경기,렌탈,1,가을,174125.0,1.0,2.0,131500.0,0.0,42625.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경기,자가용,0,가을,301192.727272727,1.14545454545455,2.70909090909091,147290.909090909,115647.272727273,38254.5454545455,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경기,자가용,0,여름,171694.117647059,0.176470588235294,2.82352941176471,130047.058823529,0.0,41647.0588235294,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경기,자가용,1,가을,230315.589041096,1.99543378995434,2.94063926940639,163191.232876712,37613.1141552511,29511.2420091324,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경기,자가용,1,여름,110700.0,1.0,2.0,74700.0,0.0,36000.0,37.566826004661,126.978652258309,37.2749769872425,127.00892996953
여,20,4,서울,경남,대중교통 등,0,여름,313283.0,1.0,3.0,58200.0,165883.0,89200.0,37.566826004661,126.978652258309,35.2377742104522,128.69189688916
여,20,4,서울,경남,대중교통 등,1,여름,422400.0,3.0,4.0,196300.0,0.0,226100.0,37.566826004661,126.978652258309,35.2377742104522,128.69189688916
여,20,4,서울,경북,대중교통 등,0,여름,1484270.0,1.0,5.0,542530.0,620400.0,321340.0,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
여,20,4,서울,경북,대중교통 등,1,여름,262100.0,0.0,4.0,109200.0,145000.0,7900.0,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
여,20,4,서울,경북,렌탈,1,가을,618806.176470588,0.905882352941176,3.09411764705882,177986.117647059,135939.941176471,304880.117647059,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
여,20,4,서울,경북,자가용,1,가을,181570.0,1.0,2.5,84990.0,18150.0,78430.0,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
여,20,4,서울,경북,자가용,1,여름,718872.818181818,3.18181818181818,5.0,379390.909090909,192000.090909091,147481.818181818,37.566826004661,126.978652258309,36.5759962255808,128.505799255401
여,20,4,서울,광주,대중교통 등,1,가을,423071.0,0.0,4.0,317000.0,0.0,106071.0,37.566826004661,126.978652258309,37.4293941934866,127.255138719721
여,20,4,서울,광주,렌탈,1,가을,726940.0,7.0,3.0,174300.0,253000.0,299640.0,37.566826004661,126.978652258309,37.4293941934866,127.255138719721
여,20,4,서울,광주,자가용,1,가을,114561.0,0.0,2.0,0.0,0.0,114561.0,37.566826004661,126.978652258309,37.4293941934866,127.255138719721
여,20,4,서울,대구,대중교통 등,1,가을,404305.461538462,1.0,3.38461538461538,155655.384615385,170881.615384615,77768.4615384615,37.566826004661,126.978652258309,35.8713802646197,128.601805491072
여,20,4,서울,대구,대중교통 등,1,여름,308215.0,1.0,4.0,57800.0,170015.0,80400.0,37.566826004661,126.978652258309,35.8713802646197,128.601805491072
여,20,4,서울,대전,대중교통 등,1,가을,183017.012987013,1.6038961038961,2.7987012987013,122444.805194805,8699.80519480519,51872.4025974026,37.566826004661,126.978652258309,36.3505388992836,127.38483484675
여,20,4,서울,대전,대중교통 등,1,여름,428769.77443609,2.21804511278195,3.0,185487.969924812,172673.533834586,70608.2706766917,37.566826004661,126.978652258309,36.3505388992836,127.38483484675
여,20,4,서울,대전,자가용,1,가을,249831.111111111,4.33333333333333,3.0,48733.3333333333,114986.666666667,86111.1111111111,37.566826004661,126.978652258309,36.3505388992836,127.38483484675
여,20,4,서울,부산,대중교통 등,0,가을,823561.537037037,2.87037037037037,2.98148148148148,455685.740740741,221431.537037037,146444.259259259,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
여,20,4,서울,부산,대중교통 등,0,여름,257500.0,1.0,3.0,186500.0,30000.0,41000.0,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
여,20,4,서울,부산,대중교통 등,1,가을,57100.0,1.0,2.0,53900.0,0.0,3200.0,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
여,20,4,서울,부산,대중교통 등,1,여름,975300.0,2.0,4.0,510600.0,235200.0,229500.0,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
여,20,4,서울,부산,자가용,1,가을,531410.0,2.0,3.0,65000.0,333210.0,133200.0,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
여,20,4,서울,부산,자가용,1,여름,896910.9375,4.65625,5.0,525904.6875,206437.5,164568.75,37.566826004661,126.978652258309,35.1798200522868,129.075087492149
여,20,4,서울,세종,자가용,0,가을,304300.0,0.0,3.0,204300.0,50000.0,50000.0,37.566826004661,126.978652258309,36.4800649113762,127.289195324698
여,20,4,서울,인천,대중교통 등,1,가을,225436.506849315,0.520547945205479,3.23287671232877,125164.657534247,86066.3698630137,14205.4794520548,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
여,20,4,서울,인천,대중교통 등,1,여름,135610.0,1.0,3.0,75200.0,40410.0,20000.0,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
여,20,4,서울,인천,렌탈,1,가을,129790.0,1.0,2.0,72400.0,0.0,57390.0,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
여,20,4,서울,인천,자가용,0,가을,164140.0,3.0,2.0,40440.0,0.0,123700.0,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
여,20,4,서울,인천,자가용,0,여름,235740.0,1.0,3.0,117100.0,78560.0,40080.0,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
여,20,4,서울,인천,자가용,1,가을,178251.351351351,1.64864864864865,2.86486486486486,71808.1081081081,81081.0810810811,25362.1621621622,37.566826004661,126.978652258309,37.4560044656444,126.705258070068
여,20,4,서울,전남,대중교통 등,1,가을,488058.163265306,0.86734693877551,3.79591836734694,113021.428571429,223862.244897959,151174.489795918,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
여,20,4,서울,전남,렌탈,1,가을,1025636.95384615,3.32615384615385,3.07692307692308,510384.923076923,330532.707692308,184719.323076923,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
여,20,4,서울,전남,렌탈,1,여름,538918.0,1.0,4.0,126500.0,150380.0,262038.0,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
여,20,4,서울,전남,자가용,1,가을,242100.0,4.0,2.0,234600.0,0.0,7500.0,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
여,20,4,서울,전남,자가용,1,여름,699761.449275362,1.0,4.07246376811594,360961.449275362,165101.449275362,173698.550724638,37.566826004661,126.978652258309,34.8160821478848,126.462788333376
여,20,4,서울,전북,대중교통 등,0,가을,67200.0,0.0,2.0,60800.0,0.0,6400.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
여,20,4,서울,전북,대중교통 등,1,가을,114310.0,0.5,2.5,60275.0,20510.0,33525.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
여,20,4,서울,전북,대중교통 등,1,여름,83764.0,0.0,3.0,53000.0,0.0,30764.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
여,20,4,서울,전북,렌탈,1,가을,549280.0,1.0,4.0,212280.0,110000.0,227000.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
여,20,4,서울,전북,자가용,1,가을,76700.0,0.0,2.0,34100.0,0.0,42600.0,37.566826004661,126.978652258309,35.8201963639272,127.108976712011
여,20,4,서울,제주,대중교통 등,0,가을,576834.328358209,0.388059701492537,4.67164179104478,251720.895522388,187538.805970149,137574.626865672,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,제주,대중교통 등,1,가을,1695169.29429581,1.70822816759213,5.47349823321555,603769.190307925,592540.810701666,498859.293286219,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,제주,렌탈,0,가을,743323.483870968,1.58064516129032,4.46774193548387,284397.419354839,97629.6129032258,361296.451612903,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,제주,렌탈,1,가을,1377686.88130156,2.37121906507791,4.6833180568286,494338.075160403,325645.19248396,557703.613657195,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,제주,렌탈,1,여름,809980.0,1.0,5.0,244500.0,122850.0,442630.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,제주,자가용,0,가을,318250.0,0.0,4.0,80450.0,55000.0,182800.0,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,제주,자가용,1,가을,1098855.64827586,1.82758620689655,4.30344827586207,462746.206896552,179295.668965517,456813.772413793,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,제주,자가용,1,여름,688636.25,1.0,4.41666666666667,375854.583333333,203323.333333333,109458.333333333,37.566826004661,126.978652258309,33.4889179032603,126.498229141199
여,20,4,서울,충남,대중교통 등,0,가을,8000.0,1.0,2.0,0.0,0.0,8000.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
여,20,4,서울,충남,대중교통 등,1,가을,107922.0,0.714285714285714,2.88571428571429,51568.5714285714,0.0,56353.4285714286,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
여,20,4,서울,충남,대중교통 등,1,여름,549137.5,2.5,3.0,270587.5,204750.0,73800.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
여,20,4,서울,충남,렌탈,0,가을,153290.0,1.0,2.0,31500.0,0.0,121790.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
여,20,4,서울,충남,렌탈,1,가을,158680.0,1.0,2.0,55000.0,0.0,103680.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
여,20,4,서울,충남,자가용,1,가을,205659.480519481,3.25974025974026,2.83116883116883,87129.6103896104,40000.0,78529.8701298701,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
여,20,4,서울,충남,자가용,1,여름,137900.0,1.0,3.0,95900.0,42000.0,0.0,37.566826004661,126.978652258309,36.6588292532864,126.672776193822
여,20,4,서울,충북,자가용,0,가을,76333.3333333333,1.0,2.0,49666.6666666667,0.0,26666.6666666667,37.566826004661,126.978652258309,36.6353581959954,127.491457326501
여,20,4,서울,충북,자가용,1,가을,520017.75,3.25,3.0,303205.0,170915.0,45897.75,37.566826004661,126.978652258309,36.6353581959954,127.491457326501
여,20,4,서울,충북,자가용,1,여름,473588.947368421,0.263157894736842,4.47368421052632,281452.105263158,110526.315789474,81610.5263157895,37.566826004661,126.978652258309,36.6353581959954,127.491457326501
여,20,4,세종,대전,대중교통 등,0,가을,83200.0,0.0,2.0,81200.0,0.0,2000.0,36.4800649113762,127.289195324698,36.3505388992836,127.38483484675
여,20,4,세종,대전,자가용,1,가을,130200.0,1.0,2.0,97900.0,0.0,32300.0,36.4800649113762,127.289195324698,36.3505388992836,127.38483484675
여,20,4,세종,전남,대중교통 등,1,가을,218550.0,1.0,3.0,105950.0,0.0,112600.0,36.4800649113762,127.289195324698,34.8160821478848,126.462788333376
여,20,4,세종,전남,자가용,1,가을,28700.0,0.0,2.0,18700.0,0.0,10000.0,36.4800649113762,127.289195324698,34.8160821478848,126.462788333376
여,20,4,세종,충남,자가용,1,가을,411440.0,1.0,4.0,211440.0,200000.0,0.0,36.4800649113762,127.289195324698,36.6588292532864,126.672776193822
여,20,4,울산,강원,자가용,1,가을,378370.0,3.0,3.0,162500.0,179070.0,36800.0,35.5395955247058,129.311603446508,37.8853257858209,127.729829010354
여,20,4,울산,경남,대중교통 등,1,가을,445800.0,1.0,3.0,317200.0,60000.0,68600.0,35.5395955247058,129.311603446508,35.2377742104522,128.69189688916
여,20,4,울산,경남,자가용,1,가을,83296.8,1.0,3.0,43500.0,0.0,39796.8,35.5395955247058,129.311603446508,35.2377742104522,128.69189688916
여,20,4,울산,경북,자가용,0,가을,66900.0,0.0,2.0,46900.0,0.0,20000.0,35.5395955247058,129.311603446508,36.5759962255808,128.505799255401
여,20,4,울산,경북,자가용,1,가을,194811.111111111,0.555555555555556,2.77777777777778,91088.8888888889,70777.7777777778,32944.4444444444,35.5395955247058,129.311603446508,36.5759962255808,128.505799255401
여,20,4,울산,대구,대중교통 등,1,가을,162600.0,0.0,3.0,102500.0,44500.0,15600.0,35.5395955247058,129.311603446508,35.8713802646197,128.601805491072
여,20,4,울산,부산,대중교통 등,1,가을,129145.454545455,0.818181818181818,2.0,82236.3636363636,0.0,46909.0909090909,35.5395955247058,129.311603446508,35.1798200522868,129.075087492149
여,20,4,울산,부산,자가용,1,가을,45228.5714285714,1.42857142857143,2.0,18785.7142857143,0.0,26442.8571428571,35.5395955247058,129.311603446508,35.1798200522868,129.075087492149
여,20,4,울산,서울,대중교통 등,0,가을,727160.0,1.0,4.0,567800.0,99360.0,60000.0,35.5395955247058,129.311603446508,37.566826004661,126.978652258309
여,20,4,울산,서울,자가용,1,가을,496940.0,1.0,5.0,106740.0,0.0,390200.0,35.5395955247058,129.311603446508,37.566826004661,126.978652258309
여,20,4,울산,전남,렌탈,1,가을,177040.0,0.0,2.0,2200.0,0.0,174840.0,35.5395955247058,129.311603446508,34.8160821478848,126.462788333376
여,20,4,울산,제주,렌탈,1,가을,1101146.0,1.0,4.0,595800.0,50646.0,454700.0,35.5395955247058,129.311603446508,33.4889179032603,126.498229141199
여,20,4,울산,제주,자가용,1,가을,1179876.60273973,0.876712328767123,4.87671232876712,455884.01826484,147948.401826484,576044.182648402,35.5395955247058,129.311603446508,33.4889179032603,126.498229141199
여,20,4,인천,강원,대중교통 등,1,가을,407646.853448276,0.103448275862069,3.89655172413793,200236.206896552,113629.094827586,93781.5517241379,37.4560044656444,126.705258070068,37.8853257858209,127.729829010354
여,20,4,인천,강원,대중교통 등,1,여름,236800.0,0.0,4.0,53400.0,163400.0,20000.0,37.4560044656444,126.705258070068,37.8853257858209,127.729829010354
여,20,4,인천,강원,자가용,1,가을,250400.0,3.72727272727273,3.0,134545.454545455,73636.3636363636,42218.1818181818,37.4560044656444,126.705258070068,37.8853257858209,127.729829010354
여,20,4,인천,강원,자가용,1,여름,843700.0,3.0,3.0,440700.0,290000.0,113000.0,37.4560044656444,126.705258070068,37.8853257858209,127.729829010354
여,20,4,인천,경기,대중교통 등,1,가을,181900.0,1.0,2.0,138300.0,0.0,43600.0,37.4560044656444,126.705258070068,37.2749769872425,127.00892996953
여,20,4,인천,경기,자가용,1,가을,114167.804878049,1.04878048780488,3.1219512195122,83704.8780487805,8131.21951219512,22331.7073170732,37.4560044656444,126.705258070068,37.2749769872425,127.00892996953
여,20,4,인천,경기,자가용,1,여름,208800.0,1.0,3.0,100000.0,50000.0,58800.0,37.4560044656444,126.705258070068,37.2749769872425,127.00892996953
여,20,4,인천,경북,대중교통 등,0,가을,387807.0,2.0,3.0,106000.0,69607.0,212200.0,37.4560044656444,126.705258070068,36.5759962255808,128.505799255401
여,20,4,인천,경북,대중교통 등,1,가을,333840.0,1.0,3.0,121500.0,45000.0,167340.0,37.4560044656444,126.705258070068,36.5759962255808,128.505799255401
여,20,4,인천,대구,대중교통 등,1,가을,731298.099173554,1.0,3.99173553719008,355919.008264463,160833.636363636,214545.454545455,37.4560044656444,126.705258070068,35.8713802646197,128.601805491072
여,20,4,인천,대전,자가용,1,여름,233150.0,1.0,3.0,53150.0,160000.0,20000.0,37.4560044656444,126.705258070068,36.3505388992836,127.38483484675
여,20,4,인천,서울,대중교통 등,0,가을,88328.5714285714,1.0,2.0,85814.2857142857,0.0,2514.28571428571,37.4560044656444,126.705258070068,37.566826004661,126.978652258309
여,20,4,인천,서울,대중교통 등,1,가을,983012.945454545,1.30909090909091,2.76363636363636,767143.636363636,185751.127272727,30118.1818181818,37.4560044656444,126.705258070068,37.566826004661,126.978652258309
여,20,4,인천,서울,렌탈,0,가을,212155.0,1.0,3.0,115500.0,80355.0,16300.0,37.4560044656444,126.705258070068,37.566826004661,126.978652258309
여,20,4,인천,서울,자가용,1,가을,155040.0,1.0,2.8,85960.0,0.0,69080.0,37.4560044656444,126.705258070068,37.566826004661,126.978652258309
여,20,4,인천,전남,대중교통 등,1,여름,321690.0,1.0,4.0,91800.0,0.0,229890.0,37.4560044656444,126.705258070068,34.8160821478848,126.462788333376
여,20,4,인천,전북,대중교통 등,1,가을,918600.0,6.0,4.0,514100.0,0.0,404500.0,37.4560044656444,126.705258070068,35.8201963639272,127.108976712011
여,20,4,인천,전북,자가용,0,가을,63500.0,1.0,2.0,53500.0,0.0,10000.0,37.4560044656444,126.705258070068,35.8201963639272,127.108976712011
여,20,4,인천,전북,자가용,0,여름,555000.0,1.0,3.0,342600.0,178000.0,34400.0,37.4560044656444,126.705258070068,35.8201963639272,127.108976712011
여,20,4,인천,전북,자가용,1,가을,333505.882352941,0.882352941176471,3.76470588235294,111000.0,121764.705882353,100741.176470588,37.4560044656444,126.705258070068,35.8201963639272,127.108976712011
여,20,4,인천,제주,대중교통 등,0,가을,658513.037249284,1.0,4.84240687679083,311216.045845272,169702.005730659,177594.985673352,37.4560044656444,126.705258070068,33.4889179032603,126.498229141199
여,20,4,인천,제주,대중교통 등,1,가을,435483.513513513,0.027027027027027,5.94594594594595,311555.135135135,83196.4864864865,40731.8918918919,37.4560044656444,126.705258070068,33.4889179032603,126.498229141199
여,20,4,인천,제주,렌탈,1,가을,1267040.87667162,4.8038632986627,7.85289747399703,702137.533432392,169703.937592868,395199.40564636,37.4560044656444,126.705258070068,33.4889179032603,126.498229141199
여,20,4,인천,제주,렌탈,1,여름,1216000.0,1.0,5.0,366600.0,45000.0,804400.0,37.4560044656444,126.705258070068,33.4889179032603,126.498229141199
여,20,4,인천,충남,자가용,1,가을,226266.0,1.0,3.0,115000.0,101666.0,9600.0,37.4560044656444,126.705258070068,36.6588292532864,126.672776193822
여,20,4,인천,충북,대중교통 등,1,가을,117000.0,1.0,2.0,109800.0,0.0,7200.0,37.4560044656444,126.705258070068,36.6353581959954,127.491457326501
여,20,4,인천,충북,자가용,1,가을,58500.0,0.0,2.0,17500.0,0.0,41000.0,37.4560044656444,126.705258070068,36.6353581959954,127.491457326501
여,20,4,전남,광주,대중교통 등,1,가을,347805.0,1.0,3.0,114330.0,173295.0,60180.0,34.8160821478848,126.462788333376,37.4293941934866,127.255138719721
여,20,4,전남,광주,자가용,1,가을,167830.769230769,1.46153846153846,2.53846153846154,93853.8461538462,0.0,73976.9230769231,34.8160821478848,126.462788333376,37.4293941934866,127.255138719721
여,20,4,전남,부산,자가용,0,여름,479200.0,1.0,3.0,240200.0,90000.0,149000.0,34.8160821478848,126.462788333376,35.1798200522868,129.075087492149
여,20,4,전남,서울,대중교통 등,1,가을,510067.0,0.8,2.6,193620.0,230277.0,86170.0,34.8160821478848,126.462788333376,37.566826004661,126.978652258309
여,20,4,전남,서울,대중교통 등,1,여름,234250.0,1.0,4.0,177900.0,0.0,56350.0,34.8160821478848,126.462788333376,37.566826004661,126.978652258309
여,20,4,전남,전남,대중교통 등,0,가을,155096.0,0.0,4.0,74300.0,0.0,80796.0,34.8160821478848,126.462788333376,34.8160821478848,126.462788333376
여,20,4,전남,전남,대중교통 등,0,여름,523818.0,0.0,3.0,331700.0,120918.0,71200.0,34.8160821478848,126.462788333376,34.8160821478848,126.462788333376
여,20,4,전남,전남,대중교통 등,1,가을,156600.0,1.0,3.0,104800.0,25000.0,26800.0,34.8160821478848,126.462788333376,34.8160821478848,126.462788333376
여,20,4,전남,전남,자가용,1,가을,201204.0,0.333333333333333,3.0,166640.0,0.0,34564.0,34.8160821478848,126.462788333376,34.8160821478848,126.462788333376
여,20,4,전남,전북,자가용,1,여름,272006.315789474,2.26315789473684,3.0,160564.210526316,89368.4210526316,22073.6842105263,34.8160821478848,126.462788333376,35.8201963639272,127.108976712011
여,20,4,전남,제주,자가용,0,여름,670400.0,1.0,5.0,324700.0,192500.0,153200.0,34.8160821478848,126.462788333376,33.4889179032603,126.498229141199
여,20,4,전북,강원,자가용,0,여름,354000.0,1.0,4.0,326700.0,0.0,27300.0,35.8201963639272,127.108976712011,37.8853257858209,127.729829010354
여,20,4,전북,강원,자가용,1,여름,1101270.0,5.0,3.0,748350.0,130000.0,222920.0,35.8201963639272,127.108976712011,37.8853257858209,127.729829010354
여,20,4,전북,광주,대중교통 등,1,가을,121400.0,0.0,3.0,99100.0,0.0,22300.0,35.8201963639272,127.108976712011,37.4293941934866,127.255138719721
여,20,4,전북,광주,자가용,1,가을,262700.0,0.0,3.0,117200.0,130000.0,15500.0,35.8201963639272,127.108976712011,37.4293941934866,127.255138719721
여,20,4,전북,대구,자가용,1,여름,640600.0,3.0,4.0,375800.0,130000.0,134800.0,35.8201963639272,127.108976712011,35.8713802646197,128.601805491072
여,20,4,전북,대전,대중교통 등,1,가을,88850.0,0.0,2.0,66500.0,0.0,22350.0,35.8201963639272,127.108976712011,36.3505388992836,127.38483484675
여,20,4,전북,대전,자가용,1,가을,414650.0,1.0,3.0,361100.0,0.0,53550.0,35.8201963639272,127.108976712011,36.3505388992836,127.38483484675
여,20,4,전북,서울,대중교통 등,0,가을,214200.0,1.0,2.0,214200.0,0.0,0.0,35.8201963639272,127.108976712011,37.566826004661,126.978652258309
여,20,4,전북,서울,대중교통 등,1,가을,342600.0,1.0,3.0,258700.0,0.0,83900.0,35.8201963639272,127.108976712011,37.566826004661,126.978652258309
여,20,4,전북,서울,자가용,1,가을,256300.0,1.0,3.6,75680.0,44000.0,136620.0,35.8201963639272,127.108976712011,37.566826004661,126.978652258309
여,20,4,전북,전남,대중교통 등,1,가을,232250.0,1.0,3.0,123900.0,84550.0,23800.0,35.8201963639272,127.108976712011,34.8160821478848,126.462788333376
여,20,4,전북,전남,자가용,0,가을,375710.0,0.0,4.0,163710.0,190000.0,22000.0,35.8201963639272,127.108976712011,34.8160821478848,126.462788333376
여,20,4,전북,전남,자가용,1,가을,112846.666666667,2.2,2.0,90673.3333333333,0.0,22173.3333333333,35.8201963639272,127.108976712011,34.8160821478848,126.462788333376
여,20,4,전북,전남,자가용,1,여름,354500.0,1.0,3.0,114000.0,170000.0,70500.0,35.8201963639272,127.108976712011,34.8160821478848,126.462788333376
